Epoch,total_loss,adversarial_loss,mse_loss,ce_loss,generator_loss,discriminator_loss
1,6.7013486693887145,2.1200741515363877,0.4852614468320861,4.096013077384676,2.605335593604676,0.4280787681984475
2,6.869022094989981,2.38000548202211,0.4881752719126089,4.000841329774588,2.868180753934719,0.3581367842376689
3,6.919079345815322,2.395471648791867,0.5526539958498972,3.9709537010973373,2.9481256502058804,0.343551538713143
4,7.06303144415931,2.414498722080684,0.6806698193406815,3.9678628956875226,3.0951685555603192,0.3346882877142533
5,6.703025029443414,2.345104985377368,0.5055869931683821,3.8523330478107227,2.850691980413159,0.3314476676304322
6,6.61532467161603,2.3442755779037086,0.5091600468777635,3.761889047329993,2.853435620932323,0.3390638725379544
7,6.580694084582121,2.331424063276452,0.5125522906975368,3.7367177354100414,2.843976356184391,0.32801912606829575
8,6.488747993088745,2.3211008625871994,0.49588789259228866,3.6717592389382365,2.8169887538456244,0.3270486673278272
9,6.654369051804018,2.3426638913991127,0.5963696889636462,3.7153354672824634,2.939033589247243,0.34060851547419263
10,6.435495154022256,2.3401410777855407,0.4820652156306045,3.613288863235727,2.822206288042581,0.3285227508648582
11,6.350050266441482,2.3190963963413482,0.5091889771201726,3.5217649000684927,2.8282853678974043,0.32680064630325495
12,6.217540788528559,2.3206084350795697,0.45689517755032805,3.4400371855786998,2.7775036035596257,0.32646571576137984
13,6.226598965237512,2.316737879877505,0.49537446953908865,3.414486621651808,2.8121123509028987,0.32609387279471475
14,6.339201047292451,2.3001821492143604,0.47595828661071066,3.5630606031783705,2.7761404355011328,0.3623592393934879
15,6.34040392634204,2.315933693552871,0.5526770032427805,3.4717932213907656,2.8686107031219756,0.326522878445018
16,6.16956211660829,2.3266322823131786,0.4745771637962907,3.3683526738525353,2.8012094358958857,0.32673131413471973
17,5.93054107266009,2.3109394089340247,0.40550667611534336,3.2140950132209016,2.716446071634512,0.3252795187713545
18,6.082614943804338,2.313856488250939,0.48550251709378284,3.2832559402031665,2.799359007945756,0.3408293660796817
19,6.143713176707783,2.334676411793665,0.48203401580033706,3.3270027466747156,2.816710425154937,0.3329749747615336
20,6.024121389364647,2.313516428860862,0.4425278287333296,3.2680771387446566,2.7560442538212633,0.33412527451124946
21,5.934005644620227,2.3089645018662943,0.45612587633035373,3.1689152763322794,2.765090370117246,0.32596851927240184
22,5.789383657143244,2.3102990335515696,0.42155763247738715,3.0575270024711823,2.731856655891594,0.32579029856435476
23,5.714779392837563,2.319744476272017,0.42225007739518305,2.972784856701141,2.7419945408621103,0.3270542543105152
24,5.763022764259592,2.3135295606330226,0.4702778984899716,2.9792153094430716,2.783807455426287,0.3259294219791432
25,5.541642509153127,2.3096279347949014,0.4112565133272839,2.820758070177434,2.7208844383659265,0.3256543294700515
26,5.3336205427603955,2.3051841380955924,0.3463128028089738,2.6821236104306663,2.651496932024846,0.32577177104742633
27,5.22250161756335,2.307873562168892,0.3336985358572982,2.5809295351243082,2.6415720931099504,0.3257170176262136
28,5.061650376795503,2.3028307076915144,0.31259364720500643,2.4462260262435658,2.615424349484846,0.3259466420049253
29,4.945987204456573,2.304632625311537,0.30904315274847133,2.3323114273493246,2.613675773601093,0.3257194547092213
30,4.850834490393129,2.309832292749449,0.3102473263888408,2.2307548772953356,2.6200796143173255,0.32535901848617416
31,4.7492943700317225,2.306380946313024,0.3160198878906572,2.1268935388006516,2.622400829249331,0.32570781808375093
32,4.657174689080709,2.3064489913413593,0.3160427965014182,2.0346828996372954,2.622491782888427,0.3257263994887662
33,4.5508688240100055,2.309087963055467,0.31171602163168477,1.9300648434387753,2.6208039830102945,0.325231284893992
34,4.45404132461304,2.3072674262249255,0.31017208381382094,1.8366018134309812,2.6174395063039286,0.3253968645392172
35,4.532360393372948,2.2729613649351594,0.3476444700604205,1.911754564708456,2.620605827025745,0.35096951053880365
36,4.823087953850436,2.3211373168489207,0.41480256525604314,2.087148078567232,2.735939873606348,0.32667786446983554
37,4.558893778744866,2.310126422921105,0.36609471248238895,1.8826726533262932,2.6762211261807805,0.32576715961441666
38,4.3553312196755956,2.3026084351112774,0.343603014755432,1.7091197837953982,2.646211441520535,0.32544638730985737
39,4.269064720939188,2.3050941442284745,0.34628828883628404,1.6176822970590323,2.65138242830096,0.32546677164104587
40,4.191023990931108,2.3054705056388056,0.34658191583650494,1.5389715827944335,2.6520524134721293,0.32541708232801586
41,4.143681988996618,2.3065937041016795,0.35141623386031834,1.4856720595713466,2.6580099339985175,0.32557583853716743
42,4.031954862882414,2.304646000532848,0.342312725799163,1.384996139789786,2.64695872431216,0.32549105801850636
43,3.967597510198803,2.3055001126835717,0.3366257039177448,1.3254716928352785,2.6421258108085377,0.32568301134707067
44,3.9023626798863913,2.306789118158238,0.3305250500779018,1.2650485174430302,2.637314160766504,0.3255016044582552
45,3.85900097551858,2.3080994558456305,0.33744043889253034,1.2134610841341336,2.645539884981902,0.32530827862222483
46,3.784264901257537,2.29710943772055,0.3285782783461349,1.158577188735118,2.6256877132084058,0.3356400013274854
47,4.73368124583798,2.231342928298294,0.43422531357506655,2.068113021685949,2.665568233603407,0.3648846313319243
48,4.742729793729075,2.306315985177179,0.4938865092861683,1.9425273060493762,2.8002024910334127,0.326693040864242
49,4.649871071891102,2.316082079087377,0.5261629798147075,1.8076260120362577,2.8422450583304286,0.32573278412184753
50,4.500608371651691,2.308177588845763,0.5385615208264812,1.6538692537476034,2.8467391140930487,0.32565750017800293
51,4.270099941421957,2.3082317220585424,0.47569077936432247,1.4861774447628908,2.7839224960493003,0.3254832184833029
