Epoch,total_loss,adversarial_loss,mse_loss,ce_loss,generator_loss,discriminator_loss
1,6.7661683571613045,2.342465703597154,0.5229745992004414,4.162215364558618,2.6039530010631933,0.40812110024340015
2,6.658824993826239,2.4168333219902594,0.4575812684757935,4.013201041904557,2.6456239499399423,0.3474836906661158
3,6.441751691691406,2.3402007793831396,0.43274250718028956,3.8851796644727896,2.556572027980824,0.3333456412605617
4,6.476898015307649,2.367795129528131,0.42783124161803204,3.8951872672571244,2.5817107504895884,0.34643666404287526
5,6.531114122751728,2.34074125524677,0.5768899509821401,3.9019278918995575,2.6291862239923014,0.33129139362698623
6,6.601891052387559,2.3529324925616573,0.6418070914342885,3.928055019939647,2.6738360295896335,0.34024197991241883
7,6.423947639172645,2.3325974976315216,0.5595014564445256,3.8115994186352586,2.6123482216044764,0.3278489189836985
8,6.263672482327122,2.3061397342425782,0.5112761770901473,3.7018946677522586,2.5617778179285775,0.327215746083223
9,6.175434754022857,2.317317068805475,0.4841935528666162,3.616020917892456,2.559413836740167,0.32744299633728574
10,6.070548350853688,2.311427709239218,0.37839594414776856,3.5699226773913253,2.5006256789502586,0.3264431311651264
11,5.9481685332325105,2.3082935428985243,0.3553908532461547,3.4621795806128657,2.4859889661869428,0.32590682998947473
12,5.856190004007286,2.3084543800110096,0.3498747369365009,3.372798259300954,2.4833917462307475,0.3259184874232163
13,5.745724868896367,2.272370221517275,0.3445928721781582,3.3010582222658047,2.4446666521184586,0.3382217462562844
14,6.088286539782649,2.324574551085377,0.4160089268327674,3.55570752206056,2.532579008194492,0.34377096193220913
15,5.938479418035054,2.306642911013435,0.43625539659386703,3.413708813050214,2.5247706062043718,0.3263157141940368
16,5.857070336866257,2.3048122226429717,0.4471577804945314,3.328679227768003,2.5283911084884876,0.325890017135064
17,6.003174707407841,2.3282721836710603,0.4464431594094962,3.4516809401304824,2.551493761332139,0.34505698755574044
18,5.901187136959846,2.3115520038263266,0.4624887856528582,3.358390748958149,2.542796391050529,0.32632297704286894
19,5.767094063332014,2.306724854747353,0.46088984296145036,3.229924296174208,2.537169770816403,0.3261833733609875
20,5.673932144404067,2.306839404813469,0.4555229033579302,3.1393312874352537,2.534600854529749,0.32565198316598487
21,5.5582757587627984,2.3070506909314323,0.4501890893787374,3.0261305299256462,2.5321452300566847,0.32562598204978593
22,5.465193796035884,2.3069340185741023,0.42874882574124107,2.943885368459365,2.5213084275765185,0.32550457622998813
23,5.37300241999614,2.3073574325922506,0.4059630336663912,2.862663478497654,2.5103389463766153,0.325647462283254
24,5.258967380694417,2.3064591585827605,0.39827669028888274,2.753369877710367,2.5055974968863874,0.3256763129892861
25,5.158499438439489,2.3061975780350474,0.3873377994198324,2.658632966868408,2.4998664746199117,0.32572778312446515
26,5.054159075402848,2.3066660190177393,0.3799648799021226,2.5575106235416345,2.496648453995395,0.32568993455613665
27,4.924041109011911,2.3038766115827634,0.373582325170717,2.4333733407127887,2.4906677705857456,0.3260192603558835
28,4.820211475157676,2.3052376459931474,0.37114444923827716,2.3294016066414622,2.4908098604368125,0.32612136951492876
29,4.715187657824563,2.306803686234652,0.3765818454572917,2.2200930437163624,2.495094610602045,0.32523421535406577
30,4.62526797760478,2.305384864587613,0.3743363538056688,2.1327149441175144,2.4925530350116816,0.32642262206053185
31,4.531600247258726,2.3043176575999738,0.35974396894807403,2.0474106009354065,2.484189641445189,0.32561060123126523
32,4.430843899621988,2.3088246477229517,0.3604235633864732,1.9418074682240596,2.4890364234709677,0.32573171421085173
33,4.881792187080968,2.289219278080003,0.38270748233246377,2.401219173617985,2.480573012891328,0.3572336132721523
34,4.944776736257022,2.310934863431984,0.4675608313144625,2.400061456748592,2.544715275849833,0.32590111930047155
35,4.716822428471597,2.3060477549767557,0.45394487515130005,2.183802234089893,2.5330201905706655,0.3256427381197205
36,4.565800889983507,2.3036244318003543,0.4483500677530113,2.0380014315285644,2.527799463028188,0.32575855375555773
37,4.43291559243751,2.3064675898198277,0.4343977562911675,1.9092491269111633,2.523666464764139,0.32551515582577345
38,4.330506506173507,2.3104896821329355,0.4027833171436549,1.818625173757753,2.5118813321108706,0.32567039528466246
39,4.2150248892776805,2.3056023498935163,0.3958665308211466,1.7114892763554896,2.503535610025801,0.32520973621426946
40,4.1090109022072205,2.3025744278412645,0.39444127960888015,1.6092158453848662,2.4997950603285104,0.32568675203396535
41,4.034108017716567,2.3051561644619993,0.39360162429035167,1.532151042652862,2.501956973539289,0.32597531686963327
42,3.966966976595047,2.308804073602037,0.3895408545461152,1.4633924842185682,2.503574496339959,0.3254156414505161
43,3.8966721915223106,2.306584846942931,0.390827013365448,1.3946738385635873,2.5019983501385545,0.32526199820706303
44,3.839305036513092,2.307825247040185,0.3968596167271704,1.3330499878929705,2.5062550486201216,0.3255994524949652
45,3.78313361988653,2.3065211916213757,0.3902922722003649,1.2814662989295658,2.5016673214905096,0.3254886256611865
46,3.720046991277534,2.307600751862197,0.3885962734441928,1.21814811641298,2.501898879895125,0.32543237846525735
47,3.669460999691273,2.30682413260955,0.38741647739849433,1.1689286356996698,2.5005323646013693,0.32522529668515293
48,3.6249643045922983,2.306905991585968,0.3862636832096388,1.1249264703534754,2.5000378314186547,0.3255498193566452
49,3.577688397653877,2.306301017551471,0.38472673750442005,1.0790240178480173,2.498664379729639,0.32529445667096113
